,id,season,token,amount,withdrawnAmount,token_name
20,0x1083d7254e01becd64c3230612bf20e14010d646-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6087,6087,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,817091373,1634182746,ur_bean_3crv
21,0x1083d7254e01becd64c3230612bf20e14010d646-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6124,6124,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,100000002,19223564205,ur_bean
22,0x1083d7254e01becd64c3230612bf20e14010d646-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6124,6124,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19333427331,19333427331,ur_bean_3crv
23,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6220,6220,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,87629501,0,bean
24,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6359,6359,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,49961500,50000000,bean
25,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6579,6579,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,71818393,0,bean
26,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6796,6796,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,52300306,0,bean
27,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6942,6942,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10239189,0,bean
28,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7902,7902,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,8022344,0,bean
29,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8065,8065,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,26937947,0,bean
30,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8256,8256,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,50810171,0,bean
31,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8344,8344,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,35279239,0,bean
32,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8528,8528,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,50514059,0,bean
33,0x1083d7254e01becd64c3230612bf20e14010d646-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8861,8861,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,9309397,0,bean
0,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1288,1288,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,106924062,213848124,ur_bean
1,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1289,1289,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2854416,5708832,ur_bean
2,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,137241789,274483578,ur_bean
3,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-7015,7015,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,40342780188,40342780188,ur_bean
4,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7015,7015,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3018417,0,bean
5,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7369,7369,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,211394,0,bean
0,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2,25339475908,ur_bean
1,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6074,6074,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,34742135863,416905630356,ur_bean_3crv
2,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6082,6082,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4390625399,30734377793,ur_bean_3crv
3,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6082,6082,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,12373063,0,bean
4,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6088,6088,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,31462621,0,bean
5,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6090,6090,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,14409781,0,bean
6,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6094,6094,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,56963692,0,bean
7,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6097,6097,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,77197152,0,bean
8,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6106,6106,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,126464828,0,bean
9,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6250,6250,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,18815272,0,bean
10,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6493,6493,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4668869,0,bean
11,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7021,7021,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,5155522,0,bean
12,0xef5939492958abb8488ce5a5c68d61ac29c07732-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8386,8386,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,30275091,0,bean
0,0x85312d6a50928f3ffc7a192444601e6e04a428a2-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6958,6958,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11372787,0,bean
1,0x85312d6a50928f3ffc7a192444601e6e04a428a2-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-7001,7001,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1179375906,0,ur_bean
0,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5978,5978,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19942969623,39885939246,ur_bean_3crv
1,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5999,5999,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6563593338,13127186676,ur_bean_3crv
2,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6005,6005,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,435961262,871922524,ur_bean_3crv
3,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6020,6020,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,12242849507,24485699014,ur_bean_3crv
4,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6038,6038,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1100956847,2201913694,ur_bean_3crv
5,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6052,6052,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,623403292,1246806584,ur_bean_3crv
6,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6087,6087,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5,1219875569,ur_bean
7,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6088,6088,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1345323404,2690646808,ur_bean_3crv
8,0x1d7603b4173d52188b37f493107870bc9b4ce746-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6423,6423,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1868381,0,bean
0,0xae94fc8403b50e2d86a42acc6565f8e0fa68a31b-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6067,6067,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,28927788728,57855577456,ur_bean_3crv
1,0xae94fc8403b50e2d86a42acc6565f8e0fa68a31b-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6515,6515,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,169035333,169035333,ur_bean
0,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5978,5978,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,19942969623,39885939246,ur_bean_3crv
1,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5999,5999,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,6563593338,13127186676,ur_bean_3crv
2,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6005,6005,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,435961262,871922524,ur_bean_3crv
3,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6020,6020,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,12242849507,24485699014,ur_bean_3crv
4,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6038,6038,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1100956847,2201913694,ur_bean_3crv
5,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6052,6052,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,623403292,1246806584,ur_bean_3crv
6,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6087,6087,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5,1219875569,ur_bean
7,0x1d7603b4173d52188b37f493107870bc9b4ce746-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6088,6088,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1345323404,2690646808,ur_bean_3crv
8,0x1d7603b4173d52188b37f493107870bc9b4ce746-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6423,6423,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1868381,0,bean
0,0x85d365405dfcfeecdbd88a7c63476ff976943c89-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5945,5945,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1000000,0,ur_bean
1,0x85d365405dfcfeecdbd88a7c63476ff976943c89-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3136,0,ur_bean
2,0x85d365405dfcfeecdbd88a7c63476ff976943c89-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6115,6115,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,373669141,0,ur_bean
0,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-2649,2649,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,21338220528,21338220528,ur_bean_3crv
1,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5955,5955,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,38738541075,38738541075,ur_bean_3crv
2,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5957,5957,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,36168255980,36168255980,ur_bean_3crv
3,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6034,6034,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,26585087683,26585087683,ur_bean_3crv
4,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6046,6046,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4,11737159173,ur_bean
5,0xd67acddb195e31ad9e09f2cbc8d7f7891a6d44bf-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6838,6838,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,1374346491,0,bean
0,0x8342e88c58aa3e0a63b7cf94b6d56589fd19f751-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,50037982429,150113947287,ur_bean
1,0x8342e88c58aa3e0a63b7cf94b6d56589fd19f751-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7092,7092,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,27958214,0,bean
0,0x0ccbcaa60d8b59bdf751b70ee623d58c609170ac-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5968,5968,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,71058013,71058013,ur_bean
1,0x0ccbcaa60d8b59bdf751b70ee623d58c609170ac-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,9778242,9778242,ur_bean
2,0x0ccbcaa60d8b59bdf751b70ee623d58c609170ac-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-7809,7809,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,880671171,0,ur_bean
3,0x0ccbcaa60d8b59bdf751b70ee623d58c609170ac-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7809,7809,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,707067,0,bean
0,0xfd446abde36c9dc02bb872303965484330eda047-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6075,6075,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3,7258777000,ur_bean
0,0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5783,5783,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1046276320,2092552640,ur_bean
1,0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,199522064,399044128,ur_bean
2,0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6110,6110,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,10570912,0,bean
3,0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6118,6118,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,6012993610,6012993610,ur_bean
4,0x3dd413fd4d03b1d8fd2c9ed34553f7dec3b26f5c-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7990,7990,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,4579185,0,bean
0,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1288,1288,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,106924062,213848124,ur_bean
1,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1289,1289,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2854416,5708832,ur_bean
2,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,137241789,274483578,ur_bean
3,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-7015,7015,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,40342780188,40342780188,ur_bean
4,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7015,7015,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3018417,0,bean
5,0x66b19a1241fd54fe74dd8e40b7df8c419492e423-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7369,7369,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,211394,0,bean
0,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1900,1900,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3767486501,18837432505,ur_bean
1,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-1900,1900,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,538183504,1614550512,ur_bean_3crv
2,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1948,1948,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,159044590,795222950,ur_bean
3,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-1949,1949,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3083503,15417515,ur_bean
4,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2585,2585,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,599210083,2996050415,ur_bean
5,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2752,2752,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1757357934,8786789670,ur_bean
6,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-2799,2799,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4410183860,22050919300,ur_bean
7,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3077,3077,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,65536691,327683455,ur_bean
8,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3417,3417,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,32896102,164480510,ur_bean
9,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-3844,3844,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,4822156,24110780,ur_bean
10,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4282,4282,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,5145130,25725650,ur_bean
11,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4498,4498,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,89491871,447459355,ur_bean
12,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-4624,4624,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,36871176,184355880,ur_bean
13,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5027,5027,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,53349882,266749410,ur_bean
14,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5479,5479,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,314811808,1574059040,ur_bean
15,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5716,5716,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,394372957,1971864785,ur_bean
16,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-5774,5774,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,175302972,876514860,ur_bean
17,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3962707168,19813535840,ur_bean
18,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6147,6147,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,80941786347,323767145388,ur_bean
19,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6147,6147,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,206179144,0,bean
20,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6339,6339,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,37802740,0,bean
21,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7813,7813,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,20419499,0,bean
22,0xb4d12acf58c79c23af491f2ef0039f1c57abe277-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8977,8977,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,108241518,0,bean
0,0x85312d6a50928f3ffc7a192444601e6e04a428a2-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6958,6958,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11372787,0,bean
1,0x85312d6a50928f3ffc7a192444601e6e04a428a2-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-7001,7001,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,1179375906,0,ur_bean
0,0x79441586c6c860a62492467b9d44d2649651633f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6790,6790,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,3520432,0,bean
1,0x79441586c6c860a62492467b9d44d2649651633f-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6901,6901,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,11370,0,bean
0,0x578bd31b74941eed1a0c924130fef47181766a42-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5976,5976,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,17222522164,34445044328,ur_bean_3crv
1,0x578bd31b74941eed1a0c924130fef47181766a42-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6052,6052,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1252439371,2504878742,ur_bean_3crv
2,0x578bd31b74941eed1a0c924130fef47181766a42-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6082,6082,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,32551540,65103080,ur_bean_3crv
3,0x578bd31b74941eed1a0c924130fef47181766a42-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6089,6089,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,3,546499796,ur_bean
4,0x578bd31b74941eed1a0c924130fef47181766a42-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6089,6089,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,570473102,1140946204,ur_bean_3crv
0,0x3cc6cc687870c972127e073e05b956a1ee270164-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-5912,5912,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,1,119043140219,ur_bean_3crv
1,0x3cc6cc687870c972127e073e05b956a1ee270164-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-8811,8811,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,707210,0,bean
2,0x3cc6cc687870c972127e073e05b956a1ee270164-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-9264,9264,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,30317618007,0,ur_bean
0,0x26258096ade7e73b0fcb7b5e2ac1006a854deef6-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6075,6075,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,6,33381800653,ur_bean
1,0x26258096ade7e73b0fcb7b5e2ac1006a854deef6-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6075,6075,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,117547151596,587735757980,ur_bean_3crv
2,0x26258096ade7e73b0fcb7b5e2ac1006a854deef6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-6272,6272,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,39314989,0,bean
3,0x26258096ade7e73b0fcb7b5e2ac1006a854deef6-0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab-7070,7070,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,30110924,0,bean
0,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449-6074,6074,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,2,25339475908,ur_bean
1,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6074,6074,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,34742135863,416905630356,ur_bean_3crv
2,0xef5939492958abb8488ce5a5c68d61ac29c07732-0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d-6082,6082,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,4390625399,30734377793,ur_bean_3crv
